Iteration	CPUTime	PhysTime	Travels
2527	1573	106.210254	18.6190953
2528	1573	106.252256	18.6264633
2529	1574	106.294247	18.6338314
2530	1574	106.336229	18.6411994
2531	1575	106.378205	18.6485675
2532	1576	106.420175	18.6559356
2533	1576	106.462141	18.6633036
2534	1577	106.504104	18.6706717
2535	1578	106.54607	18.6780398
2536	1578	106.588038	18.6854078
2537	1579	106.630011	18.6927759
2538	1580	106.671991	18.7001439
2539	1580	106.713982	18.707512
2540	1581	106.755983	18.7148801
2541	1581	106.797997	18.7222481
2542	1582	106.840027	18.7296162
2543	1583	106.882073	18.7369843
2544	1583	106.924137	18.7443523
2545	1584	106.966222	18.7517204
2546	1585	107	18.7590885
2547	1585	107.042127	18.7664565
2548	1586	107.084279	18.7738246
2549	1587	107.126459	18.7811926
2550	1587	107.168668	18.7885607
2551	1588	107.210908	18.7959288
2552	1589	107.25318	18.8032968
2553	1589	107.295487	18.8106649
2554	1590	107.337827	18.818033
2555	1591	107.380206	18.825401
2556	1591	107.422621	18.8327691
2557	1592	107.465076	18.8401371
2558	1592	107.507571	18.8475052
2559	1593	107.550108	18.8548733
2560	1594	107.592686	18.8622413
2561	1594	107.635308	18.8696094
2562	1595	107.677974	18.8769775
2563	1596	107.720685	18.8843455
2564	1596	107.763442	18.8917136
2565	1597	107.806245	18.8990817
2566	1598	107.849095	18.9064497
2567	1598	107.891993	18.9138178
2568	1599	107.934886	18.9211858
2569	1600	107.977732	18.9285539
2570	1600	108	18.935922
2571	1601	108.042772	18.94329
2572	1602	108.085497	18.9506581
2573	1602	108.128176	18.9580262
2574	1603	108.17081	18.9653942
2575	1604	108.213398	18.9727623
2576	1604	108.255942	18.9801303
2577	1605	108.298444	18.9874984
2578	1605	108.340903	18.9948665
2579	1606	108.383321	19.0022345
2580	1607	108.425699	19.0096026
2581	1607	108.468039	19.0169707
2582	1608	108.510341	19.0243387
2583	1609	108.552607	19.0317068
2584	1609	108.594838	19.0390748
2585	1610	108.637036	19.0464429
2586	1611	108.679201	19.053811
2587	1611	108.721336	19.061179
2588	1612	108.76344	19.0685471
2589	1613	108.805517	19.0759152
2590	1613	108.847568	19.0832832
2591	1614	108.889594	19.0906513
2592	1614	108.931599	19.0980194
2593	1615	108.973582	19.1053874
2594	1616	109	19.1127555
2595	1616	109.041953	19.1201235
2596	1617	109.083889	19.1274916
2597	1618	109.125812	19.1348597
2598	1618	109.167724	19.1422277
2599	1619	109.209626	19.1495958
2600	1620	109.25152	19.1569639
2601	1620	109.293409	19.1643319
2602	1621	109.335294	19.1717
2603	1622	109.377177	19.179068
2604	1622	109.41906	19.1864361
2605	1623	109.460946	19.1938042
2606	1624	109.502837	19.2011722
2607	1624	109.544734	19.2085403
2608	1625	109.58664	19.2159084
2609	1625	109.628557	19.2232764
2610	1626	109.670487	19.2306445
2611	1627	109.712432	19.2380125
2612	1627	109.754392	19.2453806
2613	1628	109.79637	19.2527487
2614	1629	109.838368	19.2601167
2615	1629	109.880389	19.2674848
2616	1630	109.922434	19.2748529
2617	1630	109.964504	19.2822209
2618	1631	110	19.289589
2619	1632	110.042122	19.2969571
2620	1633	110.084274	19.3043251
2621	1633	110.126459	19.3116932
2622	1634	110.168676	19.3190612
2623	1634	110.210929	19.3264293
2624	1635	110.253217	19.3337974
2625	1636	110.295543	19.3411654
2626	1636	110.337908	19.3485335
2627	1637	110.380314	19.3559016
2628	1638	110.42276	19.3632696
2629	1638	110.465248	19.3706377
2630	1639	110.507779	19.3780057
2631	1640	110.550355	19.3853738
2632	1640	110.592974	19.3927419
2633	1641	110.63564	19.4001099
2634	1642	110.678351	19.407478
2635	1642	110.72111	19.4148461
2636	1643	110.763914	19.4222141
2637	1643	110.806767	19.4295822
2638	1644	110.849668	19.4369503
2639	1645	110.892558	19.4443183
2640	1645	110.9354	19.4516864
2641	1646	110.978196	19.4590544
2642	1647	111	19.4664225
2643	1647	111.042726	19.4737906
2644	1648	111.085406	19.4811586
2645	1649	111.128043	19.4885267
2646	1649	111.170635	19.4958948
2647	1650	111.213185	19.5032628
2648	1651	111.255693	19.5106309
2649	1651	111.298161	19.5179989
2650	1652	111.34059	19.525367
2651	1653	111.382981	19.5327351
2652	1653	111.425336	19.5401031
2653	1654	111.467655	19.5474712
2654	1655	111.50994	19.5548393
2655	1655	111.552192	19.5622073
2656	1656	111.594413	19.5695754
2657	1657	111.636605	19.5769434
2658	1657	111.678767	19.5843115
2659	1658	111.720903	19.5916796
2660	1658	111.763013	19.5990476
2661	1659	111.805102	19.6064157
2662	1660	111.847169	19.6137838
2663	1660	111.889217	19.6211518
2664	1661	111.931247	19.6285199
2665	1662	111.973261	19.635888
2666	1662	112	19.643256
2667	1663	112.041993	19.6506241
2668	1664	112.083976	19.6579921
2669	1664	112.125952	19.6653602
2670	1665	112.167922	19.6727283
2671	1665	112.209887	19.6800963
2672	1666	112.251849	19.6874644
2673	1667	112.293812	19.6948325
2674	1667	112.335776	19.7022005
2675	1668	112.377746	19.7095686
2676	1669	112.419721	19.7169366
2677	1669	112.461705	19.7243047
2678	1670	112.5037	19.7316728
2679	1671	112.545707	19.7390408
2680	1671	112.587729	19.7464089
2681	1672	112.629766	19.753777
2682	1672	112.671821	19.761145
2683	1673	112.713896	19.7685131
2684	1674	112.755993	19.7758811
2685	1674	112.798113	19.7832492
2686	1675	112.840259	19.7906173
2687	1676	112.882432	19.7979853
2688	1676	112.924634	19.8053534
2689	1677	112.966867	19.8127215
2690	1678	113	19.8200895
2691	1678	113.042291	19.8274576
2692	1679	113.084617	19.8348257
2693	1680	113.126978	19.8421937
2694	1680	113.169377	19.8495618
2695	1681	113.211815	19.8569298
2696	1682	113.254293	19.8642979
2697	1682	113.296812	19.871666
2698	1683	113.339372	19.879034
2699	1683	113.381976	19.8864021
2700	1684	113.424623	19.8937702
2701	1685	113.467315	19.9011382
2702	1686	113.510052	19.9085063
2703	1686	113.552836	19.9158743
2704	1687	113.595666	19.9232424
2705	1687	113.638543	19.9306105
2706	1688	113.681455	19.9379785
2707	1689	113.724319	19.9453466
2708	1689	113.767134	19.9527147
2709	1690	113.809902	19.9600827
2710	1691	113.852623	19.9674508
2711	1691	113.895297	19.9748189
2712	1692	113.937926	19.9821869
2713	1693	113.98051	19.989555
2714	1693	114	19.996923
2715	1694	114.042519	20.0042911
2716	1695	114.084996	20.0116592
2717	1695	114.127431	20.0190272
2718	1696	114.169825	20.0263953
2719	1697	114.212181	20.0337634
2720	1697	114.254497	20.0411314
2721	1698	114.296778	20.0484995
2722	1698	114.339023	20.0558675
2723	1699	114.381234	20.0632356
2724	1700	114.423412	20.0706037
2725	1700	114.465558	20.0779717
2726	1701	114.507674	20.0853398
2727	1702	114.549761	20.0927079
2728	1702	114.591821	20.1000759
2729	1703	114.633857	20.107444
2730	1704	114.675869	20.114812
2731	1704	114.71786	20.1221801
2732	1705	114.759829	20.1295482
2733	1705	114.801781	20.1369162
2734	1706	114.843717	20.1442843
2735	1707	114.885639	20.1516524
2736	1707	114.92755	20.1590204
2737	1708	114.96945	20.1663885
2738	1709	115	20.1737566
2739	1709	115.041888	20.1811246
2740	1710	115.083772	20.1884927
2741	1711	115.125652	20.1958607
2742	1711	115.167532	20.2032288
2743	1712	115.209415	20.2105969
2744	1712	115.251301	20.2179649
2745	1713	115.293194	20.225333
2746	1714	115.335095	20.2327011
2747	1714	115.377005	20.2400691
2748	1715	115.418928	20.2474372
2749	1716	115.460865	20.2548052
2750	1716	115.502817	20.2621733
2751	1717	115.544786	20.2695414
2752	1718	115.586775	20.2769094
2753	1718	115.628786	20.2842775
2754	1719	115.67082	20.2916456
2755	1719	115.712879	20.2990136
2756	1720	115.754964	20.3063817
2757	1721	115.797079	20.3137498
2758	1721	115.839223	20.3211178
2759	1722	115.881399	20.3284859
2760	1723	115.923608	20.3358539
2761	1723	115.965851	20.343222
2762	1724	116	20.3505901
2763	1725	116.04231	20.3579581
2764	1725	116.084658	20.3653262
2765	1726	116.127046	20.3726943
2766	1727	116.169474	20.3800623
2767	1727	116.211944	20.3874304
2768	1728	116.254456	20.3947984
2769	1728	116.297013	20.4021665
2770	1729	116.339614	20.4095346
2771	1730	116.38226	20.4169026
2772	1730	116.424952	20.4242707
2773	1731	116.467691	20.4316388
2774	1732	116.510476	20.4390068
2775	1732	116.55331	20.4463749
2776	1733	116.59619	20.4537429
2777	1734	116.639098	20.461111
2778	1734	116.681958	20.4684791
2779	1735	116.72477	20.4758471
2780	1736	116.767535	20.4832152
2781	1736	116.810255	20.4905833
2782	1737	116.85293	20.4979513
2783	1738	116.895561	20.5053194
2784	1738	116.938147	20.5126875
2785	1739	116.980692	20.5200555
2786	1739	117	20.5274236
2787	1740	117.042484	20.5347916
2788	1741	117.084928	20.5421597
2789	1742	117.127335	20.5495278
2790	1742	117.169703	20.5568958
2791	1743	117.212036	20.5642639
2792	1743	117.254333	20.571632
2793	1744	117.296598	20.579
2794	1745	117.338831	20.5863681
2795	1745	117.381033	20.5937361
2796	1746	117.423205	20.6011042
2797	1747	117.465351	20.6084723
2798	1747	117.50747	20.6158403
2799	1748	117.549567	20.6232084
2800	1749	117.591641	20.6305765
2801	1749	117.633695	20.6379445
2802	1750	117.67573	20.6453126
2803	1751	117.717748	20.6526806
2804	1751	117.759752	20.6600487
2805	1752	117.801744	20.6674168
2806	1753	117.843726	20.6747848
2807	1753	117.885701	20.6821529
2808	1754	117.927668	20.689521
2809	1754	117.969632	20.696889
2810	1755	118	20.7042571
2811	1756	118.041961	20.7116252
2812	1756	118.083922	20.7189932
2813	1757	118.125888	20.7263613
2814	1758	118.167859	20.7337293
2815	1758	118.209838	20.7410974
2816	1759	118.251827	20.7484655
2817	1760	118.293828	20.7558335
2818	1760	118.335842	20.7632016
2819	1761	118.377872	20.7705697
2820	1762	118.419919	20.7779377
2821	1762	118.461985	20.7853058
2822	1763	118.504072	20.7926738
2823	1764	118.546183	20.8000419
2824	1764	118.588318	20.80741
2825	1765	118.63048	20.814778
2826	1766	118.67267	20.8221461
2827	1766	118.714891	20.8295142
2828	1767	118.757142	20.8368822
2829	1767	118.799427	20.8442503
2830	1768	118.841746	20.8516184
2831	1769	118.884102	20.8589864
2832	1770	118.926495	20.8663545
2833	1770	118.968926	20.8737225
2834	1771	119	20.8810906
2835	1772	119.042501	20.8884587
2836	1772	119.085043	20.8958267
2837	1773	119.127629	20.9031948
2838	1774	119.170257	20.9105629
2839	1774	119.21293	20.9179309
2840	1775	119.255648	20.925299
2841	1776	119.298412	20.932667
2842	1776	119.341223	20.9400351
2843	1777	119.384081	20.9474032
2844	1778	119.426986	20.9547712
2845	1778	119.469867	20.9621393
2846	1779	119.512701	20.9695074
2847	1779	119.555486	20.9768754
2848	1780	119.598224	20.9842435
2849	1781	119.640916	20.9916115
2850	1781	119.683561	20.9989796
2851	1782	119.726162	21.0063477
2852	1783	119.768717	21.0137157
2853	1783	119.811229	21.0210838
2854	1784	119.8537	21.0284519
2855	1785	119.896129	21.0358199
2856	1785	119.938517	21.043188
2857	1786	119.980866	21.0505561
2858	1787	120	21.0579241
2859	1787	120.042293	21.0652922
2860	1788	120.08455	21.0726602
2861	1789	120.126773	21.0800283
2862	1789	120.168962	21.0873964
2863	1790	120.21112	21.0947644
2864	1791	120.253248	21.1021325
2865	1791	120.295345	21.1095006
2866	1792	120.337415	21.1168686
2867	1792	120.379459	21.1242367
2868	1793	120.421479	21.1316047
2869	1794	120.463478	21.1389728
2870	1794	120.505455	21.1463409
2871	1795	120.547414	21.1537089
2872	1796	120.589355	21.161077
2873	1796	120.631282	21.1684451
2874	1797	120.673196	21.1758131
2875	1798	120.7151	21.1831812
2876	1798	120.756995	21.1905493
2877	1799	120.798884	21.1979173
2878	1800	120.840767	21.2052854
2879	1800	120.882648	21.2126534
2880	1801	120.924528	21.2200215
2881	1801	120.966409	21.2273896
2882	1802	121	21.2347576
2883	1803	121.041889	21.2421257
2884	1803	121.083787	21.2494938
2885	1804	121.125693	21.2568618
2886	1805	121.167611	21.2642299
2887	1805	121.209542	21.2715979
2888	1806	121.251489	21.278966
2889	1807	121.293452	21.2863341
2890	1807	121.335434	21.2937021
2891	1808	121.377436	21.3010702
2892	1809	121.419462	21.3084383
2893	1809	121.461512	21.3158063
2894	1810	121.503589	21.3231744
2895	1811	121.545693	21.3305424
2896	1811	121.587827	21.3379105
2897	1812	121.629992	21.3452786
2898	1812	121.67219	21.3526466
2899	1813	121.714422	21.3600147
2900	1814	121.756689	21.3673828
2901	1815	121.798994	21.3747508
2902	1815	121.841336	21.3821189
2903	1816	121.883718	21.389487
2904	1816	121.92614	21.396855
2905	1817	121.968605	21.4042231
2906	1818	122	21.4115911
2907	1818	122.042538	21.4189592
2908	1819	122.085121	21.4263273
2909	1820	122.127749	21.4336953
2910	1821	122.170423	21.4410634
2911	1821	122.213142	21.4484315
2912	1822	122.255909	21.4557995
2913	1822	122.298723	21.4631676
2914	1823	122.341585	21.4705356
2915	1824	122.384494	21.4779037
2916	1824	122.427373	21.4852718
2917	1825	122.470204	21.4926398
2918	1826	122.512988	21.5000079
2919	1826	122.555725	21.507376
2920	1827	122.598418	21.514744
2921	1828	122.641065	21.5221121
2922	1828	122.683668	21.5294801
2923	1829	122.726229	21.5368482
2924	1830	122.768748	21.5442163
2925	1830	122.811226	21.5515843
2926	1831	122.853664	21.5589524
2927	1832	122.896064	21.5663205
2928	1832	122.938427	21.5736885
2929	1833	122.980755	21.5810566
2930	1834	123	21.5884247
2931	1834	123.042277	21.5957927
2932	1835	123.084522	21.6031608
2933	1836	123.126735	21.6105288
2934	1836	123.168918	21.6178969
2935	1837	123.211073	21.625265
2936	1838	123.253201	21.632633
2937	1838	123.295306	21.6400011
2938	1839	123.337388	21.6473692
2939	1840	123.379449	21.6547372
2940	1840	123.42149	21.6621053
2941	1841	123.463514	21.6694733
2942	1842	123.505523	21.6768414
2943	1842	123.547519	21.6842095
2944	1843	123.589503	21.6915775
2945	1844	123.63148	21.6989456
2946	1844	123.673449	21.7063137
2947	1845	123.715414	21.7136817
2948	1846	123.757374	21.7210498
2949	1846	123.799334	21.7284179
2950	1847	123.841294	21.7357859
2951	1847	123.883259	21.743154
2952	1848	123.925228	21.750522
2953	1849	123.967206	21.7578901
2954	1849	124	21.7652582
2955	1850	124.041996	21.7726262
2956	1851	124.084005	21.7799943
2957	1851	124.126029	21.7873624
2958	1852	124.168069	21.7947304
2959	1853	124.210128	21.8020985
2960	1854	124.252207	21.8094665
2961	1855	124.294309	21.8168346
2962	1856	124.336435	21.8242027
2963	1856	124.378587	21.8315707
2964	1857	124.420767	21.8389388
2965	1858	124.462977	21.8463069
2966	1858	124.505217	21.8536749
2967	1859	124.54749	21.861043
2968	1859	124.589797	21.868411
2969	1860	124.632139	21.8757791
2970	1861	124.674518	21.8831472
2971	1861	124.716936	21.8905152
2972	1862	124.759393	21.8978833
2973	1863	124.801891	21.9052514
2974	1863	124.84443	21.9126194
2975	1864	124.887011	21.9199875
2976	1865	124.929636	21.9273556
2977	1865	124.972306	21.9347236
2978	1866	125	21.9420917
2979	1867	125.042745	21.9494597
2980	1868	125.085536	21.9568278
2981	1868	125.128375	21.9641959
2982	1869	125.17126	21.9715639
2983	1869	125.214162	21.978932
2984	1870	125.257016	21.9863001
2985	1871	125.299821	21.9936681
2986	1871	125.342579	22.0010362
2987	1872	125.38529	22.0084042
2988	1873	125.427956	22.0157723
2989	1873	125.470575	22.0231404
2990	1874	125.51315	22.0305084
2991	1875	125.55568	22.0378765
2992	1875	125.598168	22.0452446
2993	1876	125.640614	22.0526126
2994	1877	125.683019	22.0599807
2995	1877	125.725384	22.0673487
2996	1878	125.767711	22.0747168
2997	1879	125.810001	22.0820849
2998	1879	125.852254	22.0894529
2999	1880	125.894473	22.096821
3000	1881	125.936659	22.1041891
3001	1881	125.978813	22.1115571
3002	1882	126	22.1189252
3003	1883	126.042107	22.1262933
3004	1883	126.084186	22.1336613
3005	1884	126.126238	22.1410294
3006	1885	126.168267	22.1483974
3007	1885	126.210272	22.1557655
3008	1886	126.252257	22.1631336
3009	1887	126.294221	22.1705016
3010	1887	126.336168	22.1778697
3011	1888	126.378099	22.1852378
3012	1889	126.420016	22.1926058
3013	1889	126.461923	22.1999739
3014	1890	126.503821	22.2073419
3015	1890	126.545711	22.21471
3016	1891	126.587596	22.2220781
3017	1892	126.629477	22.2294461
3018	1892	126.671356	22.2368142
3019	1893	126.713236	22.2441823
3020	1894	126.755119	22.2515503
3021	1894	126.797008	22.2589184
3022	1895	126.838902	22.2662865
3023	1896	126.880807	22.2736545
3024	1896	126.922722	22.2810226
3025	1897	126.964651	22.2883906
3026	1898	127	22.2957587
3027	1898	127.041957	22.3031268
3028	1899	127.083932	22.3104948
3029	1900	127.125927	22.3178629
3030	1900	127.167944	22.325231
3031	1901	127.209985	22.332599
3032	1901	127.252052	22.3399671
3033	1902	127.294146	22.3473351
3034	1903	127.33627	22.3547032
3035	1903	127.378424	22.3620713
3036	1904	127.420611	22.3694393
3037	1905	127.462831	22.3768074
3038	1905	127.505086	22.3841755
3039	1906	127.547378	22.3915435
3040	1907	127.589707	22.3989116
3041	1907	127.632075	22.4062796
3042	1908	127.674484	22.4136477
3043	1909	127.716935	22.4210158
3044	1909	127.759427	22.4283838
3045	1910	127.801962	22.4357519
3046	1911	127.844542	22.44312
3047	1911	127.887166	22.450488
3048	1912	127.929837	22.4578561
3049	1913	127.972553	22.4652242
3050	1913	128	22.4725922
3051	1914	128.042793	22.4799603
3052	1915	128.085634	22.4873283
3053	1915	128.128523	22.4946964
3054	1916	128.171422	22.5020645
3055	1917	128.214272	22.5094325
3056	1917	128.257076	22.5168006
3057	1918	128.299833	22.5241687
3058	1919	128.342544	22.5315367
3059	1919	128.385211	22.5389048
3060	1920	128.427833	22.5462728
3061	1921	128.470412	22.5536409
3062	1921	128.512949	22.561009
3063	1922	128.555444	22.568377
3064	1923	128.597899	22.5757451
3065	1923	128.640316	22.5831132
3066	1924	128.682694	22.5904812
3067	1925	128.725036	22.5978493
3068	1925	128.767343	22.6052174
3069	1926	128.809616	22.6125854
3070	1927	128.851857	22.6199535
3071	1927	128.894067	22.6273215
3072	1928	128.936246	22.6346896
3073	1928	128.978398	22.6420577
3074	1929	129	22.6494257
3075	1930	129.042113	22.6567938
3076	1931	129.084203	22.6641619
3077	1931	129.126271	22.6715299
3078	1932	129.16832	22.678898
3079	1933	129.21035	22.686266
3080	1933	129.252364	22.6936341
3081	1934	129.294364	22.7010022
3082	1934	129.336352	22.7083702
3083	1935	129.378332	22.7157383
3084	1936	129.420303	22.7231064
3085	1936	129.462269	22.7304744
3086	1937	129.50423	22.7378425
3087	1938	129.546189	22.7452105
3088	1938	129.588149	22.7525786
3089	1939	129.630111	22.7599467
3090	1940	129.672078	22.7673147
3091	1940	129.714052	22.7746828
3092	1941	129.756035	22.7820509
3093	1942	129.798029	22.7894189
3094	1942	129.840035	22.796787
3095	1943	129.882057	22.8041551
3096	1944	129.924094	22.8115231
3097	1944	129.96615	22.8188912
3098	1945	130	22.8262592
3099	1946	130.042094	22.8336273
3100	1946	130.084211	22.8409954
3101	1947	130.126354	22.8483634
3102	1948	130.168523	22.8557315
3103	1948	130.210722	22.8630996
3104	1949	130.252951	22.8704676
3105	1950	130.295213	22.8778357
3106	1950	130.337508	22.8852037
3107	1951	130.379838	22.8925718
3108	1952	130.422203	22.8999399
3109	1952	130.464608	22.9073079
3110	1953	130.50705	22.914676
3111	1954	130.549534	22.9220441
3112	1954	130.592058	22.9294121
3113	1955	130.634625	22.9367802
3114	1955	130.677234	22.9441482
3115	1956	130.719888	22.9515163
3116	1957	130.762586	22.9588844
3117	1957	130.805331	22.9662524
3118	1958	130.848121	22.9736205
3119	1959	130.890959	22.9809886
3120	1959	130.933843	22.9883566
3121	1960	130.976746	22.9957247
3122	1961	131	23.0030928
3123	1962	131.042827	23.0104608
3124	1962	131.085606	23.0178289
3125	1963	131.128338	23.0251969
3126	1963	131.171024	23.032565
3127	1964	131.213663	23.0399331
3128	1965	131.256258	23.0473011
3129	1965	131.298808	23.0546692
3130	1966	131.341315	23.0620373
3131	1967	131.38378	23.0694053
3132	1967	131.426203	23.0767734
3133	1968	131.468587	23.0841414
3134	1969	131.510931	23.0915095
3135	1969	131.553236	23.0988776
3136	1970	131.595506	23.1062456
3137	1971	131.637741	23.1136137
3138	1971	131.679941	23.1209818
3139	1972	131.722109	23.1283498
3140	1973	131.764246	23.1357179
3141	1973	131.806352	23.143086
3142	1974	131.84843	23.150454
3143	1975	131.890482	23.1578221
3144	1975	131.932509	23.1651901
3145	1976	131.974514	23.1725582
3146	1977	132	23.1799263
3147	1977	132.04197	23.1872943
3148	1978	132.083922	23.1946624
3149	1979	132.125857	23.2020305
3150	1979	132.167779	23.2093985
3151	1980	132.209689	23.2167666
3152	1981	132.251589	23.2241346
3153	1981	132.293482	23.2315027
3154	1982	132.335368	23.2388708
3155	1983	132.377249	23.2462388
3156	1983	132.419128	23.2536069
3157	1984	132.461007	23.260975
3158	1985	132.502888	23.268343
3159	1985	132.544774	23.2757111
3160	1986	132.586666	23.2830791
3161	1986	132.628566	23.2904472
3162	1987	132.670477	23.2978153
3163	1988	132.7124	23.3051833
3164	1988	132.754338	23.3125514
3165	1989	132.796291	23.3199195
3166	1990	132.838261	23.3272875
3167	1990	132.880252	23.3346556
3168	1991	132.922264	23.3420237
3169	1992	132.9643	23.3493917
3170	1992	133	23.3567598
3171	1993	133.042084	23.3641278
3172	1994	133.084197	23.3714959
3173	1994	133.12634	23.378864
3174	1995	133.168514	23.386232
3175	1996	133.210722	23.3936001
3176	1996	133.252964	23.4009682
3177	1997	133.295242	23.4083362
3178	1998	133.337558	23.4157043
3179	1998	133.379913	23.4230723
3180	1999	133.422307	23.4304404
3181	2000	133.464742	23.4378085
3182	2000	133.507219	23.4451765
3183	2001	133.549739	23.4525446
3184	2002	133.592302	23.4599127
3185	2002	133.63491	23.4672807
3186	2003	133.677564	23.4746488
3187	2004	133.720264	23.4820168
3188	2004	133.763011	23.4893849
3189	2005	133.805804	23.496753
3190	2006	133.848646	23.504121
3191	2006	133.891535	23.5114891
3192	2007	133.934433	23.5188572
3193	2007	133.977283	23.5262252
3194	2008	134	23.5335933
3195	2009	134.042778	23.5409614
3196	2010	134.085509	23.5483294
3197	2010	134.128196	23.5556975
3198	2011	134.170837	23.5630655
3199	2012	134.213435	23.5704336
3200	2012	134.25599	23.5778017
3201	2013	134.298503	23.5851697
3202	2014	134.340975	23.5925378
3203	2014	134.383409	23.5999059
3204	2015	134.425804	23.6072739
3205	2016	134.468163	23.614642
3206	2016	134.510485	23.62201
3207	2017	134.552773	23.6293781
3208	2018	134.595028	23.6367462
3209	2018	134.637252	23.6441142
3210	2019	134.679445	23.6514823
3211	2020	134.72161	23.6588504
3212	2020	134.763747	23.6662184
3213	2021	134.805859	23.6735865
3214	2022	134.847948	23.6809546
3215	2022	134.890017	23.6883226
3216	2023	134.932065	23.6956907
3217	2024	134.974094	23.7030587
3218	2024	135	23.7104268
3219	2025	135.042005	23.7177949
3220	2026	135.083997	23.7251629
3221	2026	135.12598	23.732531
3222	2027	135.167953	23.7398991
3223	2028	135.209921	23.7472671
3224	2028	135.251884	23.7546352
3225	2029	135.293843	23.7620032
3226	2030	135.335802	23.7693713
3227	2030	135.377764	23.7767394
3228	2031	135.419729	23.7841074
3229	2032	135.4617	23.7914755
3230	2032	135.503679	23.7988436
3231	2033	135.545668	23.8062116
3232	2034	135.58767	23.8135797
3233	2034	135.629686	23.8209477
3234	2035	135.671717	23.8283158
3235	2035	135.713766	23.8356839
3236	2036	135.755833	23.8430519
3237	2037	135.797923	23.85042
3238	2037	135.840036	23.8577881
3239	2038	135.882174	23.8651561
3240	2039	135.924339	23.8725242
3241	2039	135.966533	23.8798923
3242	2040	136	23.8872603
3243	2041	136.042249	23.8946284
3244	2042	136.084532	23.9019964
3245	2042	136.126849	23.9093645
3246	2043	136.169201	23.9167326
3247	2043	136.211592	23.9241006
3248	2044	136.254021	23.9314687
3249	2045	136.296489	23.9388368
3250	2046	136.338998	23.9462048
3251	2046	136.38155	23.9535729
3252	2047	136.424143	23.9609409
3253	2048	136.466781	23.968309
3254	2048	136.509463	23.9756771
3255	2049	136.552191	23.9830451
3256	2049	136.594964	23.9904132
3257	2050	136.637785	23.9977813
3258	2051	136.680652	24.0051493
3259	2051	136.723567	24.0125174
3260	2052	136.766439	24.0198855
3261	2053	136.809262	24.0272535
3262	2053	136.852037	24.0346216
3263	2054	136.894765	24.0419896
3264	2055	136.937447	24.0493577
3265	2055	136.980083	24.0567258
3266	2056	137	24.0640938
3267	2057	137.042569	24.0714619
3268	2057	137.085094	24.07883
3269	2058	137.127576	24.086198
3270	2059	137.170017	24.0935661
3271	2059	137.212417	24.1009341
3272	2060	137.254777	24.1083022
3273	2061	137.2971	24.1156703
3274	2061	137.339386	24.1230383
3275	2062	137.381635	24.1304064
3276	2063	137.423851	24.1377745
3277	2063	137.466033	24.1451425
3278	2064	137.508183	24.1525106
3279	2065	137.550303	24.1598786
3280	2065	137.592393	24.1672467
3281	2066	137.634457	24.1746148
3282	2067	137.676494	24.1819828
3283	2067	137.718509	24.1893509
3284	2068	137.760501	24.196719
3285	2069	137.802474	24.204087
3286	2069	137.844427	24.2114551
3287	2070	137.886364	24.2188232
3288	2071	137.928287	24.2261912
3289	2071	137.970198	24.2335593
3290	2072	138	24.2409273
3291	2073	138.041895	24.2482954
3292	2073	138.083783	24.2556635
3293	2074	138.125666	24.2630315
3294	2075	138.167546	24.2703996
3295	2075	138.209425	24.2777677
3296	2076	138.251305	24.2851357
3297	2077	138.293189	24.2925038
3298	2077	138.335078	24.2998718
3299	2078	138.376976	24.3072399
3300	2079	138.418882	24.314608
3301	2079	138.460802	24.321976
3302	2080	138.502734	24.3293441
3303	2081	138.544682	24.3367122
3304	2081	138.586646	24.3440802
3305	2082	138.62863	24.3514483
3306	2083	138.670635	24.3588163
3307	2083	138.712663	24.3661844
3308	2084	138.754715	24.3735525
3309	2085	138.796794	24.3809205
3310	2085	138.838901	24.3882886
3311	2086	138.881039	24.3956567
3312	2087	138.923207	24.4030247
3313	2087	138.965409	24.4103928
3314	2088	139	24.4177609
3315	2089	139.042265	24.4251289
3316	2089	139.084566	24.432497
3317	2090	139.126906	24.439865
3318	2091	139.169286	24.4472331
3319	2092	139.211706	24.4546012
3320	2092	139.254167	24.4619692
3321	2093	139.296671	24.4693373
3322	2094	139.339218	24.4767054
3323	2094	139.38181	24.4840734
3324	2095	139.424447	24.4914415
3325	2096	139.46713	24.4988095
3326	2096	139.509859	24.5061776
3327	2097	139.552636	24.5135457
3328	2098	139.595459	24.5209137
3329	2098	139.638331	24.5282818
3330	2099	139.681246	24.5356499
3331	2099	139.724114	24.5430179
3332	2100	139.766935	24.550386
3333	2101	139.809708	24.5577541
3334	2101	139.852435	24.5651221
3335	2102	139.895118	24.5724902
3336	2103	139.937755	24.5798582
3337	2103	139.980349	24.5872263
3338	2104	140	24.5945944
3339	2105	140.042531	24.6019624
3340	2106	140.08502	24.6093305
3341	2106	140.127471	24.6166986
3342	2107	140.169882	24.6240666
3343	2107	140.212256	24.6314347
3344	2108	140.254594	24.6388027
3345	2109	140.296898	24.6461708
3346	2109	140.339167	24.6535389
3347	2110	140.381404	24.6609069
3348	2111	140.42361	24.668275
3349	2111	140.465786	24.6756431
3350	2112	140.507935	24.6830111
3351	2113	140.550057	24.6903792
3352	2113	140.592156	24.6977472
3353	2114	140.634233	24.7051153
3354	2115	140.676289	24.7124834
3355	2115	140.718325	24.7198514
3356	2116	140.760345	24.7272195
3357	2117	140.80235	24.7345876
3358	2117	140.844342	24.7419556
3359	2118	140.886324	24.7493237
