Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
435	18	0	0.572368421	1157.28908	1151.32305	1128.17768	1160.86529	32.6876067	0	0	0	1157.29	0	0	3
440	18	0	0.578947368	1157.05236	1151.98377	1128.82784	1160.86529	32.0374405	0	0	0	1157.05	0	0	3
445	18	0	0.585526316	1157.17271	1152.33823	1128.82784	1160.86529	32.0374405	0	0	0	1157.17	0	0	3
450	19	0	0.592105263	1156.86381	1152.397	1128.82784	1160.86529	32.0374405	0	0	0	1156.86	0	0	3
455	19	0	0.598684211	1156.34879	1153.05501	1128.82784	1160.86529	32.0374405	0	0	0	1156.35	0	0	3
460	19	0	0.605263158	1156.18088	1153.4115	1128.82784	1160.86529	32.0374405	0	0	0	1156.18	0	0	3
465	20	0	0.611842105	1155.81663	1153.44274	1128.82784	1160.86529	32.0374405	0	0	0	1155.82	0	0	3
470	20	0	0.618421053	1155.7016	1154.11369	1129.02038	1160.86529	31.84491	0	0	0	1155.7	0	0	3
475	20	0	0.625	1155.40303	1154.46083	1132.38518	1160.86529	28.4801059	0	0	0	1155.4	0	0	3
480	20	0	0.631578947	1154.94453	1154.75766	1135.20177	1160.86529	25.663519	0	0	0	1154.94	0	0	3
485	20	0	0.638157895	1154.77669	1155.01523	1137.03393	1160.86529	23.8313517	0	0	0	1154.78	0	0	3
490	21	0	0.644736842	1154.62722	1155.24672	1138.85853	1160.86529	22.0067553	0	0	0	1154.63	0	0	3
495	21	0	0.651315789	1154.41309	1155.45138	1140.40711	1160.86529	20.4581731	0	0	0	1154.41	0	0	3
500	21	0	0.657894737	1154.22878	1155.63325	1141.43279	1160.86529	19.4324987	0	0	0	1154.23	0	0	3
505	21	0	0.664473684	1154.10081	1155.79993	1141.59051	1160.86529	19.2747761	0	0	0	1154.1	0	0	3
510	21	0	0.671052632	1154.12826	1155.9649	1141.59704	1160.86529	19.2682449	0	0	0	1154.13	0	0	3
515	22	0	0.677631579	1154.03944	1156.12862	1142.35037	1160.86529	18.5149179	0	0	0	1154.04	0	0	3
520	22	0	0.684210526	1154.07481	1156.28289	1143.61309	1160.86529	17.2521969	0	0	0	1154.07	0	0	3
525	22	0	0.690789474	1153.94513	1156.41884	1144.82138	1160.86529	16.0439082	0	0	0	1153.95	0	0	3
530	22	0	0.697368421	1153.9414	1156.38666	1144.82138	1160.86529	16.0439082	0	0	0	1153.94	0	0	3
535	22	0	0.703947368	1153.8378	1156.6424	1147.07392	1160.86529	13.7913643	0	0	0	1153.84	0	0	3
540	25	0	0.710526316	1153.76561	1156.73045	1148.08201	1160.86529	12.7832738	0	0	0	1153.77	0	0	3
545	25	0	0.717105263	1153.60526	1156.68986	1148.08201	1160.86529	12.7832738	0	0	0	1153.61	0	0	3
550	25	0	0.723684211	1153.52554	1156.85893	1150.42037	1160.86529	10.4449146	0	0	0	1153.53	0	0	3
555	25	0	0.730263158	1153.49907	1156.89943	1151.50735	1160.86529	9.35793388	0	0	0	1153.5	0	0	3
560	26	0	0.736842105	1153.36028	1156.92382	1152.05793	1160.86529	8.8073572	0	0	0	1153.36	0	0	3
565	26	0	0.743421053	1153.3128	1156.94033	1152.75214	1160.86529	8.11314217	0	0	0	1153.31	0	0	3
570	26	0	0.75	1153.12296	1156.94521	1153.12296	1160.86529	7.74232776	0	0	0	1153.12	0	0	3
575	26	0	0.756578947	1153.14749	1156.89589	1153.12296	1160.86529	7.74232776	0	0	0	1153.15	0	0	3
580	27	0	0.763157895	1153.04174	1156.93326	1153.04174	1160.86529	7.82354532	0	0	0	1153.04	0	0	3
585	27	0	0.769736842	1152.94511	1156.91746	1152.94511	1160.86529	7.92018025	0	0	0	1152.95	0	0	3
590	27	0	0.776315789	1152.89277	1156.8652	1152.89277	1160.86529	7.97251929	0	0	0	1152.89	0	0	3
595	28	0	0.782894737	1152.83431	1156.86912	1152.83431	1160.86529	8.03097884	0	0	0	1152.83	0	0	3
600	28	0	0.789473684	1152.802	1156.83872	1152.802	1160.86529	8.06328836	0	0	0	1152.8	0	0	3
605	28	0	0.796052632	1152.74317	1156.79928	1152.74317	1160.86529	8.12211669	0	0	0	1152.74	0	0	3
610	28	0	0.802631579	1152.71077	1156.757	1152.71077	1160.86529	8.15451756	0	0	0	1152.71	0	0	3
615	29	0	0.809210526	1152.68451	1156.70868	1152.68451	1160.86529	8.18077175	0	0	0	1152.68	0	0	3
620	29	0	0.815789474	1152.66818	1156.65831	1152.66818	1160.86529	8.1971034	0	0	0	1152.67	0	0	3
625	29	0	0.822368421	1152.38091	1156.60276	1152.38091	1160.86529	8.48437588	0	0	0	1152.38	0	0	3
630	39	0	0.828947368	1152.4104	1156.53622	1152.38091	1160.86529	8.48437588	0	0	0	1152.41	0	0	3
635	39	0	0.835526316	1152.20807	1156.46485	1152.20807	1160.86529	8.65721815	0	0	0	1152.21	0	0	3
640	39	0	0.842105263	1152.10864	1156.40827	1152.10864	1160.86529	8.75664723	0	0	0	1152.11	0	0	3
645	40	0	0.848684211	1152.0194	1156.30817	1152.0194	1160.86529	8.84588791	0	0	0	1152.02	0	0	3
650	40	0	0.855263158	1151.79897	1156.21815	1151.79897	1160.86529	9.06631634	0	0	0	1151.8	0	0	3
655	41	0	0.861842105	1151.7876	1156.16061	1151.7876	1160.86529	9.07768163	0	0	0	1151.79	0	0	3
660	41	0	0.868421053	1151.67991	1156.02661	1151.67991	1160.86529	9.18537474	0	0	0	1151.68	0	0	3
665	41	0	0.875	1151.72623	1155.92808	1151.67991	1160.86529	9.18537474	0	0	0	1151.73	0	0	3
670	42	0	0.881578947	1151.63489	1155.87232	1151.63489	1160.86529	9.23039722	0	0	0	1151.63	0	0	3
675	42	0	0.888157895	1151.51433	1155.7198	1151.51433	1160.86529	9.35095158	0	0	0	1151.51	0	0	3
680	42	0	0.894736842	1151.42063	1155.60907	1151.42063	1160.86529	9.44465644	0	0	0	1151.42	0	0	3
685	43	0	0.901315789	1151.41204	1155.55457	1151.41204	1160.86529	9.4532487	0	0	0	1151.41	0	0	3
690	43	0	0.907894737	1151.17192	1155.37739	1151.17192	1160.86529	9.69337009	0	0	0	1151.17	0	0	3
695	43	0	0.914473684	1151.16211	1155.26594	1151.16211	1160.86529	9.70317098	0	0	0	1151.16	0	0	3
700	44	0	0.921052632	1150.99181	1155.15649	1150.99181	1160.86529	9.87347824	0	0	0	1150.99	0	0	3
705	44	0	0.927631579	1150.84897	1155.05021	1150.84897	1160.86529	10.0163193	0	0	0	1150.85	0	0	3
710	45	0	0.934210526	1150.79106	1154.95036	1150.79106	1160.86529	10.0742217	0	0	0	1150.79	0	0	3
715	45	0	0.940789474	1150.60375	1154.85177	1150.60375	1160.86529	10.2615338	0	0	0	1150.6	0	0	3
720	62	0	0.947368421	1150.63321	1154.79699	1150.60375	1160.86529	10.2615338	0	0	0	1150.63	0	0	3
725	63	0	0.953947368	1150.5289	1154.65097	1150.5289	1160.86529	10.3363825	0	0	0	1150.53	0	0	3
730	63	0	0.960526316	1150.55131	1154.5452	1150.5289	1160.86529	10.3363825	0	0	0	1150.55	0	0	3
735	64	0	0.967105263	1150.48552	1154.49248	1150.48552	1160.86529	10.3797606	0	0	0	1150.49	0	0	3
740	64	0	0.973684211	1150.3854	1154.31875	1150.3854	1160.86529	10.4798868	0	0	0	1150.39	0	0	3
745	65	0	0.980263158	1150.34077	1154.19813	1150.34077	1160.86529	10.5245178	0	0	0	1150.34	0	0	3
750	65	0	0.986842105	1150.38489	1154.14861	1150.34077	1160.86529	10.5245178	0	0	0	1150.38	0	0	3
755	66	0	0.993421053	1150.28999	1153.9459	1150.28999	1160.86529	10.5752934	0	0	0	1150.29	0	0	3
760	66	0	1	1150.33659	1153.81335	1150.28999	1160.86529	10.5752934	13.5879537	0	100	1150.34	0	0	3
765	66	0	1.00657895	1150.29325	1153.67553	1150.28999	1160.86529	10.5752934	13.5879537	0	100	1150.29	0	0	3
770	67	0	1.01315789	1150.20428	1153.63045	1150.20428	1160.86529	10.6610032	13.5879537	0	100	1150.2	0	0	3
775	67	0	1.01973684	1150.26533	1153.49279	1150.20428	1160.56403	10.3597429	13.5879537	0	100	1150.27	0	0	3
780	68	0	1.02631579	1150.24977	1153.27051	1150.20428	1159.55679	9.35250911	13.5879537	0	100	1150.25	0	0	3
785	78	0	1.03289474	1150.1388	1153.14659	1150.1388	1159.36391	8.40199476	13.5879537	0	100	1150.14	0	0	3
790	79	0	1.03947368	1150.24	1153.02654	1150.1388	1158.96441	7.47604975	13.5879537	0	100	1150.24	0	0	3
795	79	0	1.04605263	1150.22619	1152.91156	1150.1388	1158.5374	6.73827929	13.5879537	0	100	1150.23	0	0	3
800	80	0	1.05263158	1150.22043	1152.87661	1150.1388	1158.5374	6.73827929	13.5879537	0	100	1150.22	0	0	3
805	80	0	1.05921053	1150.16305	1152.76785	1150.1388	1158.19699	6.16042472	13.5879537	0	100	1150.16	0	0	3
810	81	0	1.06578947	1150.13692	1152.59598	1150.13692	1157.28908	5.62215812	13.5879537	0	100	1150.14	0	0	3
815	81	0	1.07236842	1150.04454	1152.50066	1150.04454	1157.17271	4.96143839	13.5879537	0	100	1150.04	0	0	3
