Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
720	62	0	0.947368421	1.42380238	1.41839854	1.40614976	1.42380238	0.0176526194	0	0	0	3.85673	0	0	3
725	63	0	0.953947368	1.42384989	1.41878429	1.40738835	1.42384989	0.0164615336	0	0	0	3.83082	0	0	3
730	63	0	0.960526316	1.42392065	1.41900182	1.40801028	1.42392065	0.0159103712	0	0	0	3.80515	0	0	3
735	64	0	0.967105263	1.42395224	1.41906611	1.40801028	1.42395224	0.0159419585	0	0	0	3.80032	0	0	3
740	64	0	0.973684211	1.42399269	1.41941429	1.40915007	1.42399269	0.014842622	0	0	0	3.81247	0	0	3
745	65	0	0.980263158	1.42406383	1.41961052	1.4097029	1.42406383	0.0143609361	0	0	0	3.84059	0	0	3
750	65	0	0.986842105	1.42410546	1.4196689	1.4097029	1.42410546	0.0144025601	0	0	0	3.87113	0	0	3
755	66	0	0.993421053	1.42415708	1.41998288	1.41078594	1.42415708	0.0133711336	0	0	0	3.8852	0	0	3
760	66	0	1	1.4242114	1.42015953	1.41128305	1.4242114	0.0129283558	0.022564597	0	100	3.87953	0	0	3
765	66	0	1.00657895	1.42423742	1.42032998	1.41179558	1.42423742	0.012441837	0.022564597	0	100	3.87033	0	0	3
770	67	0	1.01315789	1.42426476	1.42038108	1.41179558	1.42426476	0.0124691787	0.022564597	0	100	3.84336	0	0	3
775	67	0	1.01973684	1.42431729	1.4205437	1.41227238	1.42431729	0.0120449134	0.022564597	0	100	3.81827	0	0	3
780	68	0	1.02631579	1.42433046	1.42080509	1.41319772	1.42433046	0.0111327357	0.022564597	0	100	3.83201	0	0	3
785	78	0	1.03289474	1.42435126	1.42095185	1.41362892	1.42435126	0.0107223321	0.022564597	0	100	3.85199	0	0	3
790	79	0	1.03947368	1.42440378	1.42109362	1.41401939	1.42440378	0.0103843899	0.022564597	0	100	3.85727	0	0	3
795	79	0	1.04605263	1.42442287	1.42123051	1.41443191	1.42442287	0.00999096072	0.022564597	0	100	3.88119	0	0	3
800	80	0	1.05263158	1.4244683	1.42127256	1.41443191	1.4244683	0.010036394	0.022564597	0	100	3.88445	0	0	3
805	80	0	1.05921053	1.42451955	1.42140357	1.41478578	1.42451955	0.00973377208	0.022564597	0	100	3.86917	0	0	3
810	81	0	1.06578947	1.42456575	1.42161432	1.41550218	1.42456575	0.00906357388	0.022564597	0	100	3.82382	0	0	3
815	81	0	1.07236842	1.42455162	1.42173339	1.41584133	1.42456575	0.00872442204	0.022564597	0	100	3.82864	0	0	3
