Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
101	56	4.2	0.813681098	6.79399552	7.34311645	6.79399552	8.76966432	1.9756688	0	0	0	0	0	0	3
102	57	4.27749219	0.821737346	6.78386947	7.31907276	6.78386947	8.59811327	1.8142438	0	0	0	0	0	0	3
103	57	4.3	0.829793595	6.78010829	7.28367856	6.78010829	8.55484459	1.7747363	0	0	0	0	0	0	3
104	58	4.37748804	0.837849843	6.77036936	7.26193483	6.77036936	8.40639822	1.63602886	0	0	0	0	0	0	3
105	58	4.4	0.845906092	6.76667716	7.23012808	6.76667716	8.36879167	1.60211451	0	0	0	0	0	0	3
106	59	4.47750067	0.85396234	6.75753743	7.21037744	6.75753743	8.23915193	1.4816145	0	0	0	0	0	0	3
107	59	4.5	0.862018589	6.75396413	7.18168368	6.75396413	8.20628373	1.4523196	0	0	0	0	0	0	3
108	60	4.57748607	0.870074837	6.74533835	7.1636649	6.74533835	8.09217157	1.34683321	0	0	0	0	0	0	3
109	60	4.6	0.878131086	6.74185812	7.13767049	6.74185812	8.06313299	1.32127486	0	0	0	0	0	0	3
110	61	4.67749163	0.886187334	6.73380997	7.12118006	6.73380997	7.96270216	1.22889219	0	0	0	0	0	0	3
111	61	4.7	0.894243583	6.7303204	7.09755106	6.7303204	7.93707988	1.20675948	0	0	0	0	0	0	3
112	61	4.7774964	0.902299831	6.72282487	7.0823956	6.72282487	7.84775221	1.12492734	0	0	0	0	0	0	3
113	62	4.8	0.91035608	6.71945015	7.06083705	6.71945015	7.82453887	1.10508872	0	0	0	0	0	0	3
114	62	4.87749236	0.918412328	6.71222127	7.04687649	6.71222127	7.74476981	1.03254854	0	0	0	0	0	0	3
115	62	4.9	0.926468577	6.70877131	7.0271582	6.70877131	7.72400924	1.01523793	0	0	0	0	0	0	3
116	63	4.97748966	0.934524825	6.7019568	7.01425444	6.7019568	7.65245243	0.950495632	0	0	0	0	0	0	3
117	63	5	0.942581074	6.69858281	6.99617106	6.69858281	7.63368956	0.935106753	0	0	0	0	0	0	3
118	64	5.07750167	0.950637322	6.69209884	6.98420938	6.69209884	7.5693179	0.877219063	0	0	0	0	0	0	3
119	64	5.1	0.958693571	6.68875384	6.96758404	6.68875384	7.55236337	0.863609531	0	0	0	0	0	0	3
120	65	5.17748765	0.966749819	6.68243117	6.95646468	6.68243117	7.49435842	0.811927249	0	0	0	0	0	0	3
121	65	5.2	0.974806068	6.67919134	6.94113198	6.67919134	7.47906814	0.799876798	0	0	0	0	0	0	3
122	65	5.27749229	0.982862316	6.67310731	6.93077021	6.67310731	7.4264202	0.753312887	0	0	0	0	0	0	3
123	66	5.3	0.990918565	6.66982047	6.91660283	6.66982047	7.41244743	0.742626959	0	0	0	0	0	0	3
124	66	5.37749542	0.998974813	6.66400869	6.90691637	6.66400869	7.36467001	0.700661312	0	0	0	0	0	0	3
125	67	5.4	1.00703106	6.66078897	6.89379291	6.66078897	7.35186236	0.691073384	1.91347532	0	0	0	0	0	3
126	67	5.47749279	1.01508731	6.65535097	6.88472287	6.65535097	7.30839681	0.653045844	1.91363846	0	0	0	0	0	3
127	67	5.5	1.02314356	6.65214733	6.87253994	6.65214733	7.29669115	0.644543826	1.91368652	0	0	0	0	0	3
128	68	5.577489	1.03119981	6.64708709	6.86402979	6.64708709	7.25692032	0.609833228	1.91347532	0	0	0	0	0	3
129	68	5.6	1.03925606	6.64390989	6.8526983	6.64390989	7.24609644	0.602186555	1.91347532	0	0	0	0	0	3
130	69	5.67750147	1.0473123	6.63900341	6.84469386	6.63900341	7.2097063	0.570702889	1.91347532	0	0	0	0	0	3
131	69	5.7	1.05536855	6.63591632	6.83413637	6.63591632	7.19987446	0.563958145	1.91347532	0	0	0	0	0	3
132	70	5.77748694	1.0634248	6.63124234	6.82659264	6.63124234	7.1665266	0.535284255	1.91347532	0	0	0	0	0	3
133	70	5.8	1.07148105	6.62822435	6.81672871	6.62822435	7.15742093	0.529196581	1.91347532	0	0	0	0	0	3
134	70	5.87749241	1.0795373	6.62361416	6.80960333	6.62361416	7.12675783	0.503143672	1.91347532	0	0	0	0	0	3
135	71	5.9	1.08759355	6.6206167	6.80037351	6.6206167	7.11840823	0.497791538	1.91347532	0	0	0	0	0	3
136	71	5.97749838	1.0956498	6.61628182	6.79362756	6.61628182	7.09034022	0.474058392	1.91347532	0	0	0	0	0	3
137	71	6	1.10370604	6.61332631	6.78496712	6.61332631	7.08251028	0.469183975	1.91347532	0	0	0	0	0	3
138	72	6.07749209	1.11176229	6.60923135	6.77857129	6.60923135	7.05668324	0.447451883	1.91347532	0	0	0	0	0	3
139	72	6.1	1.11981854	6.6063418	6.77042931	6.6063418	7.04950857	0.443166774	1.91347532	0	0	0	0	0	3
140	73	6.17748499	1.12787479	6.60256959	6.76435766	6.60256959	7.0256552	0.42308561	1.91347532	0	0	0	0	0	3
141	73	6.2	1.13593104	6.5996771	6.75668654	6.5996771	7.01881001	0.419132905	1.91347532	0	0	0	0	0	3
142	74	6.2775029	1.14398729	6.59605932	6.75091094	6.59605932	6.99676841	0.40070909	1.91347532	0	0	0	0	0	3
143	74	6.3	1.15204353	6.59323295	6.74367471	6.59323295	6.99041218	0.39717923	1.91347532	0	0	0	0	0	3
144	74	6.37749091	1.16009978	6.58976525	6.73817221	6.58976525	6.97010981	0.380344566	1.91347532	0	0	0	0	0	3
145	75	6.4	1.16815603	6.58706744	6.73132704	6.58706744	6.96419036	0.377122918	1.91347532	0	0	0	0	0	3
146	75	6.47748758	1.17621228	6.58388248	6.72608175	6.58388248	6.94527567	0.361393196	1.91347532	0	0	0	0	0	3
147	76	6.5	1.18426853	6.58118454	6.71959805	6.58118454	6.93975605	0.358571509	1.91347532	0	0	0	0	0	3
148	76	6.57750404	1.19232478	6.5782107	6.71458918	6.5782107	6.92223598	0.344025278	1.91347532	0	0	0	0	0	3
149	76	6.6	1.20038103	6.57558752	6.70843493	6.57558752	6.91703107	0.34144355	1.91347532	0	0	0	0	0	3
150	77	6.67748364	1.20843727	6.57273809	6.70364794	6.57273809	6.90081923	0.328081141	1.91347532	0	0	0	0	0	3
151	77	6.7	1.21649352	6.57017973	6.69779229	6.57017973	6.89586134	0.325681612	1.91347532	0	0	0	0	0	3
152	85	6.77749526	1.22454977	6.56741908	6.69320958	6.56741908	6.88081583	0.313396743	1.91347532	0	0	0	0	0	3
153	85	6.8	1.23260602	6.56489889	6.68762912	6.56489889	6.87612929	0.311230402	1.91347532	0	0	0	0	0	3
154	86	6.87749578	1.24066227	6.56258152	6.68324391	6.56258152	6.86206911	0.29948759	1.91347532	0	0	0	0	0	3
155	86	6.9	1.24871852	6.56003904	6.67791849	6.56003904	6.85759382	0.297554771	1.91347532	0	0	0	0	0	3
156	87	6.97749176	1.25677476	6.55771852	6.67371389	6.55771852	6.84451938	0.286800863	1.91347532	0	0	0	0	0	3
157	87	7	1.26483101	6.55535144	6.66862126	6.55535144	6.84020931	0.28485787	1.91347532	0	0	0	0	0	3
158	88	7.07749022	1.27288726	6.5532374	6.6645924	6.5532374	6.82803206	0.274794659	1.91347532	0	0	0	0	0	3
