Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
91	52	3.7	0.733118613	101325.009	101325.009	101325.009	101325.009	9.73979331e-05	0	0	0	0.0102252	0	0	3
92	52	3.77748409	0.741174861	101325.009	101325.009	101325.009	101325.009	9.68296372e-05	0	0	0	0.0102104	0	0	3
93	53	3.8	0.74923111	101325.009	101325.009	101325.009	101325.009	6.11662108e-05	0	0	0	0.0102251	0	0	3
94	53	3.87750098	0.757287358	101325.009	101325.009	101325.009	101325.009	5.19591267e-05	0	0	0	0.0102097	0	0	3
95	54	3.9	0.765343607	101325.009	101325.009	101325.009	101325.009	5.19591267e-05	0	0	0	0.0102256	0	0	3
96	54	3.97748156	0.773399855	101325.009	101325.009	101325.009	101325.009	4.1591833e-05	0	0	0	0.0102099	0	0	3
97	54	4	0.781456104	101325.009	101325.009	101325.009	101325.009	4.1591833e-05	0	0	0	0.0102252	0	0	3
98	55	4.07748909	0.789512352	101325.009	101325.009	101325.009	101325.009	3.52363422e-05	0	0	0	0.0102097	0	0	3
99	55	4.1	0.797568601	101325.009	101325.009	101325.009	101325.009	3.52363422e-05	0	0	0	0.0102255	0	0	3
100	56	4.1774963	0.805624849	101325.009	101325.009	101325.009	101325.009	3.14124773e-05	0	0	0	0.0102103	0	0	3
101	56	4.2	0.813681098	101325.009	101325.009	101325.009	101325.009	3.14124773e-05	0	0	0	0.0102253	0	0	3
102	57	4.27749219	0.821737346	101325.009	101325.009	101325.009	101325.009	2.75266793e-05	0	0	0	0.0102098	0	0	3
103	57	4.3	0.829793595	101325.009	101325.009	101325.009	101325.009	2.75266793e-05	0	0	0	0.0102248	0	0	3
104	58	4.37748804	0.837849843	101325.009	101325.009	101325.009	101325.009	2.52631726e-05	0	0	0	0.0102096	0	0	3
105	58	4.4	0.845906092	101325.009	101325.009	101325.009	101325.009	2.52631726e-05	0	0	0	0.0102246	0	0	3
106	59	4.47750067	0.85396234	101325.009	101325.009	101325.009	101325.009	2.28912977e-05	0	0	0	0.0102091	0	0	3
107	59	4.5	0.862018589	101325.009	101325.009	101325.009	101325.009	2.28912977e-05	0	0	0	0.0102248	0	0	3
108	60	4.57748607	0.870074837	101325.009	101325.009	101325.009	101325.009	2.09421996e-05	0	0	0	0.0102097	0	0	3
109	60	4.6	0.878131086	101325.009	101325.009	101325.009	101325.009	2.09421996e-05	0	0	0	0.0102246	0	0	3
110	61	4.67749163	0.886187334	101325.009	101325.009	101325.009	101325.009	1.93343294e-05	0	0	0	0.0102091	0	0	3
111	61	4.7	0.894243583	101325.009	101325.009	101325.009	101325.009	1.93343294e-05	0	0	0	0.0102245	0	0	3
112	61	4.7774964	0.902299831	101325.009	101325.009	101325.009	101325.009	1.81522046e-05	0	0	0	0.0102094	0	0	3
113	62	4.8	0.91035608	101325.009	101325.009	101325.009	101325.009	1.81522046e-05	0	0	0	0.0102244	0	0	3
